IMDbPro_ID,MPAA,genres,in_release_period,movie_name,opening_money,release_date,running_time,widest_release
tt0838283,R,Comedy,160.0,Step Brothers,30940732,"Jul 25, 2008 - Sep 21, 2008",1.6333333333333333,3182
tt0790686,R,"Horror, Mystery",140.0,Mirrors,11161074,"Aug 15, 2008 - Nov 23, 2008",1.8333333333333335,2664
tt0467197,PG-13,"Action, Adventure, Crime, Drama, Thriller",441.0,Max Payne,17639849,"Oct 17, 2008 - Jan 15, 2009",1.6666666666666665,3381
tt1001562,PG-13,"Comedy, Crime",314.0,Witless Protection,2116692,"Feb 22, 2008 - Mar 20, 2008",1.6166666666666667,1354
tt1226240,R,"Drama, Music",425.0,A Late Quartet,75279,"Nov 2, 2012 - Mar 14, 2013",1.75,100
tt0914798,PG-13,"Drama, War",420.0,The Boy in the Striped Pajamas,253085,"Nov 2, 2012 - Mar 14, 2013",1.5666666666666667,679
tt0861689,R,"Drama, Mystery, Sci, Fi, Thriller",90.0,Blindness,1950260,"Oct 3, 2008 - Oct 16, 2008",2.0166666666666666,1690
tt1093908,PG,"Comedy, Romance",322.0,Confessions of a Shopaholic,15066360,"Feb 13, 2009 - May 28, 2009",1.7333333333333334,2534
tt0489049,PG-13,"Adventure, Comedy, Drama",329.0,Fanboys,171533,"Feb 6, 2009 - Apr 23, 2009",1.5,45
tt0436339,PG,"Action, Adventure, Comedy, Family, Fantasy, Sci, Fi",168.0,G-Force,31706934,"Jul 24, 2009 - Dec 3, 2009",1.4666666666666668,3697
tt1114740,PG,"Action, Comedy, Crime, Family",350.0,Paul Blart: Mall Cop,31832636,"Jan 16, 2009 - May 25, 2009",1.5166666666666666,3206
tt1007018,PG-13,"Comedy, Drama",126.0,The Open Road,13323,"Aug 28, 2009 - Sep 10, 2009",1.5,14
tt1242530,na,"Comedy, Drama, Romance",98.0,What's Your Raashee?,169005,"Sep 25, 2009 - Oct 18, 2009",3.25,78
tt1016075,PG,"Comedy, Drama, Musical, Romance",105.0,Fame,10011682,"Sep 25, 2009 - Dec 10, 2009",1.7833333333333332,3133
tt1791528,R,"Comedy, Crime, Drama, Mystery, Romance",385.0,Inherent Vice,328184,"Sep 25, 2009 - Dec 10, 2009",2.466666666666667,653
tt1662293,R,Horror,89.0,Nothing Left to Fear,7886,"Oct 4, 2013 - Oct 6, 2013",1.6666666666666665,5
tt1904996,R,"Action, Crime, Thriller",341.0,Parker,7008222,"Jan 25, 2013 - Apr 4, 2013",1.9666666666666668,2238
tt0770828,PG-13,"Action, Adventure, Sci, Fi",201.0,Man of Steel,116619362,"Jun 14, 2013 - Sep 19, 2013",2.3833333333333333,4207
tt1047011,PG-13,"Comedy, Drama, Music, Romance",194.0,Unfinished Song,25728,"Jun 21, 2013 - Oct 3, 2013",1.5,91
tt2339505,na,"Action, Animation",223.0,Kochadaiiyaan,583172,"May 23, 2014 - Jun 5, 2014",2.066666666666667,161
tt0780622,R,"Comedy, Fantasy, Horror, Thriller",714.0,Teeth,29521,"Jan 18, 2008 - Mar 7, 2009",1.5666666666666667,16
tt0067900,na,"Crime, Thriller",257.0,Un Flic,10342,"Apr 19, 2013 - Aug 18, 2013",1.6333333333333333,1
tt1684925,R,"Drama, Mystery",208.0,Wish You Were Here,25937,"Jun 7, 2013",1.4833333333333334,11
tt1152836,R,"Biography, Crime, Drama, History",184.0,Public Enemies,25271675,"Jul 1, 2009 - Sep 3, 2009",2.3333333333333335,3336
tt0926380,PG-13,Drama,98.0,The Boys Are Back,49342,"Sep 25, 2009 - Nov 5, 2009",1.7333333333333334,108
tt1623288,PG,"Adventure, Animation, Comedy, Family, Fantasy, Mystery",502.0,ParaNorman,14087050,"Aug 17, 2012 - Jan 3, 2013",1.5333333333333332,3455
tt0120794,PG,"Adventure, Animation, Drama, Family, Fantasy, Musical",379.0,The Prince of Egypt,14524321,"Dec 18, 1998",1.65,3218
tt1241316,R,"Drama, Romance",56.0,Dare,13200,"Nov 13, 2009 - Nov 26, 2009",1.5333333333333332,2
tt0887883,R,"Comedy, Crime, Drama, Thriller",112.0,Burn After Reading,19128001,"Sep 12, 2008 - Dec 25, 2008",1.6,2657
tt0452608,R,"Action, Sci, Fi, Thriller",132.0,Death Race,12621090,"Aug 22, 2008 - Oct 16, 2008",1.75,2586
tt1095442,R,Drama,287.0,Goodbye Solo,38042,"Mar 27, 2009 - Nov 12, 2009",1.5166666666666666,34
tt1385956,na,Documentary,302.0,Particle Fever,53901,"Mar 5, 2014 - Jun 29, 2014",1.65,27
tt1014775,PG,"Adventure, Comedy, Drama, Family, Romance",455.0,Beverly Hills Chihuahua,29300465,"Oct 3, 2008 - Feb 5, 2009",1.5166666666666666,3239
tt2870708,R,"Comedy, Drama",167.0,Wish I Was Here,484401,"Oct 3, 2008 - Feb 5, 2009",1.7666666666666666,753
tt0460780,PG-13,"Action, Adventure, Fantasy, Horror, Thriller, War",356.0,In the Name of the King: A Dungeon Siege Tale,3265000,"Jan 11, 2008 - Jan 24, 2008",2.1166666666666667,1632
tt1034331,R,"Crime, Mystery, Thriller",112.0,Righteous Kill,16288361,"Sep 12, 2008",1.6833333333333333,3152
tt2520398,PG-13,Documentary,195.0,Assaulted: Civil Rights Under Fire,4570,"Jun 20, 2013 - Jul 4, 2013",1.3166666666666667,17
tt0421715,PG-13,"Drama, Fantasy, Romance",372.0,The Curious Case of Benjamin Button,26853816,"Dec 25, 2008 - Apr 23, 2009",2.7666666666666666,2988
tt0486578,PG-13,"Comedy, Crime, Drama",356.0,First Sunday,17714821,"Jan 11, 2008 - Feb 24, 2008",1.6,2213
tt2473602,PG-13,"Biography, Drama, Music",153.0,Get on Up,13585915,"Aug 1, 2014 - Sep 18, 2014",2.3166666666666664,2469
tt1046997,R,"Action, Drama, War",98.0,Miracle at St. Anna,3477996,"Sep 26, 2008 - Nov 25, 2008",2.6666666666666665,1185
tt0795461,PG-13,"Comedy, Horror",264.0,Scary Movie 5,14157367,"Apr 12, 2013 - Jul 25, 2013",1.4666666666666668,3402
tt1853739,R,"Horror, Mystery, Thriller",131.0,You're Next,7020196,"Aug 23, 2013 - Oct 17, 2013",1.5833333333333335,2437
tt1086772,PG-13,"Comedy, Romance",223.0,Blended,14284031,"May 23, 2014 - Aug 28, 2014",1.95,3555
tt1003115,PG-13,"Documentary, Sport",258.0,The First Saturday in May,54553,"Apr 18, 2008 - Jun 1, 2008",1.6,20
tt0494238,PG,"Adventure, Family, Fantasy",343.0,Inkheart,7601379,"Jan 23, 2009 - Apr 9, 2009",1.7666666666666666,2655
tt1613750,PG-13,"Adventure, Biography, Drama, History",250.0,Kon-Tiki,22168,"Apr 26, 2013 - Aug 8, 2013",1.9666666666666668,75
tt1734580,na,Drama,271.0,Lotus Eaters,1715,"Apr 5, 2013 - Apr 14, 2013",1.3,1
tt0460892,PG-13,"Comedy, Romance",77.0,Lost in Love,52453,"Oct 16, 2009 - Oct 18, 2009",1.6666666666666665,221
tt1893326,PG-13,Documentary,243.0,Scatter My Ashes at Bergdorf's,39630,"May 3, 2013 - Jul 25, 2013",1.55,38
tt3074780,R,"Biography, Documentary, Music",209.0,Supermensch: The Legend of Shep Gordon,23017,"Jun 6, 2014 - Aug 21, 2014",1.4166666666666667,46
tt0469494,R,Drama,372.0,There Will Be Blood,190739,"Jun 6, 2014 - Aug 21, 2014",2.6333333333333333,1620
tt0486583,PG,"Comedy, Family, Fantasy",419.0,Fred Claus,18515473,"Nov 9, 2007 - Feb 14, 2008",1.9333333333333333,3603
tt2404311,R,"Comedy, Crime, Thriller",475.0,The Family,14034764,"Sep 13, 2013 - Jan 9, 2014",1.85,3091
tt0409459,R,"Action, Drama, Mystery, Sci, Fi",301.0,Watchmen,55214334,"Mar 6, 2009 - May 28, 2009",2.7,3611
tt0494652,PG-13,"Comedy, Romance",328.0,"Welcome Home, Roscoe Jenkins",16207730,"Feb 8, 2008 - Apr 3, 2008",1.9,2387
tt0475998,G,"Adventure, Animation, Comedy, Family, Musical, Sci, Fi",356.0,The Pirates Who Don't Do Anything: A VeggieTales Movie,4251320,"Jan 11, 2008 - Mar 6, 2008",1.4166666666666667,1340
tt2058107,R,"Biography, Drama, Romance, War",265.0,The Railway Man,61845,"Jan 11, 2008 - Mar 6, 2008",1.9333333333333333,600
tt2752688,R,"Biography, Drama",413.0,Rosewater,1154303,"Nov 14, 2014 - Jan 1, 2015",1.7166666666666668,371
tt0443274,PG-13,"Action, Crime, Drama, Mystery, Thriller",314.0,Vantage Point,22874936,"Feb 22, 2008",1.5,3163
tt1213663,R,"Action, Comedy, Sci, Fi",133.0,The World's End,8811790,"Aug 23, 2013 - Dec 5, 2013",1.8166666666666667,1553
tt2167202,PG-13,"Action, Crime, Thriller",124.0,Getaway,4503892,"Aug 30, 2013 - Oct 3, 2013",1.5,2135
tt3678938,na,"Comedy, Drama, Romance",174.0,The Bride of Humpty Sharma,380011,"Jul 11, 2014 - Jul 13, 2014",2.216666666666667,101
tt0119396,R,"Crime, Drama, Thriller",372.0,Jackie Brown,9292248,"Dec 25, 1997",2.5666666666666664,1642
tt1130080,R,"Biography, Comedy, Crime, Drama",112.0,The Informant!,10464314,"Sep 18, 2009 - Dec 17, 2009",1.8,2505
tt0054632,na,"Drama, Mystery",349.0,Last Year at Marienbad,15485,"Jan 18, 2008 - Aug 17, 2008",1.5666666666666667,2
tt0795438,PG-13,"Drama, Romance",357.0,Not Easily Broken,5314278,"Jan 9, 2009 - Feb 8, 2009",1.65,725
tt0453562,PG-13,"Biography, Drama, Sport",264.0,42,27487144,"Apr 12, 2013 - Jul 25, 2013",2.1333333333333333,3405
tt0795368,R,Comedy,503.0,Death at a Funeral,1282973,"Aug 17, 2007 - Jan 3, 2008",1.5,324
tt2289920,na,"Crime, Drama, Mystery, Sci, Fi",597.0,Justice Is Mind,5418,"Aug 18, 2013",2.55,1
tt1821549,R,"Adventure, Comedy, Drama",412.0,Nebraska,140401,"Aug 18, 2013",1.9166666666666665,968
tt2306745,na,"Documentary, Music",699.0,Sound City,62842,"Feb 1, 2013 - Jan 2, 2014",1.7833333333333332,50
tt1161064,PG,"Action, Adventure, Comedy, Fantasy, Sci, Fi",287.0,Super Capers: The Origins of Ed and the Missing Bullion,21559,"Mar 20, 2009 - Apr 23, 2009",1.6333333333333333,80
tt0864761,PG-13,"Biography, Drama, History, Romance",105.0,The Duchess,190426,"Mar 20, 2009 - Apr 23, 2009",1.8333333333333335,1207
tt0865554,R,"Crime, Drama, Thriller",252.0,The Informers,300000,"Apr 24, 2009",1.6333333333333333,482
tt0864835,PG,"Adventure, Animation, Comedy, Family, Sci, Fi",300.0,Mr. Peabody & Sherman,32207057,"Mar 7, 2014 - Sep 4, 2014",1.5333333333333332,3951
tt2556308,na,"Action, Thriller",209.0,Holiday,394797,"Jun 6, 2014 - Jun 15, 2014",2.6666666666666665,144
tt0361748,R,"Adventure, Drama, War",140.0,Inglourious Basterds,38054676,"Aug 21, 2009 - Dec 17, 2009",2.55,3358
tt1485749,PG-13,"Drama, War",56.0,Mr. Pip,1714,"Nov 7, 2014 - Nov 9, 2014",1.9333333333333333,10
tt0061328,na,Drama,223.0,Accident,5798,"May 23, 2014 - Aug 3, 2014",1.75,1
tt1855199,R,"Action, Crime, Drama, Thriller",467.0,End of Watch,13152683,"Sep 21, 2012 - Jan 17, 2013",1.8166666666666667,2780
tt1205537,PG-13,"Action, Drama, Thriller",349.0,Jack Ryan: Shadow Recruit,15451981,"Jan 17, 2014 - Apr 3, 2014",1.75,3387
tt2369135,PG-13,"Action, Crime, Thriller",293.0,Need for Speed,17844939,"Mar 14, 2014 - Jun 19, 2014",2.2,3115
tt1571249,R,"Comedy, Drama, Romance",112.0,The Skeleton Twins,380691,"Sep 12, 2014 - Dec 25, 2014",1.55,461
tt3532608,PG-13,"Comedy, Documentary",160.0,The Fluffy Movie: Unity Through Laughter,1311446,"Jul 25, 2014 - Aug 28, 2014",1.6833333333333333,432
tt2355495,PG-13,"Comedy, Drama, Romance",314.0,Barefoot,11767,"Feb 21, 2014 - Feb 27, 2014",1.5,18
tt1033643,PG-13,"Comedy, Romance",237.0,What Happens in Vegas,20172474,"May 9, 2008 - Sep 18, 2008",1.65,3255
tt1253853,na,Drama,434.0,"Live Fast, Die Young",9841,"Oct 24, 2008",1.6833333333333333,1
tt1065073,R,Drama,539.0,Boyhood,387618,"Oct 24, 2008",2.75,775
tt0448011,PG-13,"Drama, Mystery, Sci, Fi, Thriller",287.0,Knowing,24604751,"Mar 20, 2009 - Jul 9, 2009",2.0166666666666666,3337
tt1127221,R,"Horror, Thriller",245.0,Not Forgotten,10930,"May 1, 2009 - Jun 18, 2009",1.6,4
tt0426592,PG-13,"Action, Comedy",279.0,Superhero Movie,9510297,"Mar 28, 2008 - Jul 24, 2008",1.25,2965
tt0962736,PG,"Biography, Drama, History, Romance",379.0,The Young Victoria,260591,"Dec 18, 2009 - Apr 29, 2010",1.75,476
tt2784678,R,"Comedy, Romance",385.0,Top Five,6896593,"Dec 12, 2014 - Feb 5, 2015",1.7,1426
tt2334879,PG-13,"Action, Drama, Thriller",187.0,White House Down,24852258,"Jun 28, 2013 - Sep 15, 2013",2.183333333333333,3222
tt1335975,PG-13,"Action, Drama, Fantasy",372.0,47 Ronin,9910310,"Dec 25, 2013 - Feb 6, 2014",2.1333333333333333,2690
tt2245084,PG,"Action, Adventure, Animation, Family, Sci, Fi",420.0,Big Hero 6,56215889,"Nov 7, 2014 - May 28, 2015",1.7,3773
tt1951265,PG-13,"Action, Adventure, Sci, Fi, Thriller",406.0,The Hunger Games: Mockingjay - Part 1,121897634,"Nov 21, 2014 - Mar 19, 2015",2.05,4151
tt1828959,PG-13,"Drama, Musical, Romance",258.0,Make Your Move,81172,"Apr 18, 2014 - May 1, 2014",1.8333333333333335,142
tt1486834,PG-13,"Comedy, Romance",146.0,What If,133898,"Apr 18, 2014 - May 1, 2014",1.6333333333333333,787
tt0974661,PG-13,"Comedy, Drama, Fantasy",259.0,17 Again,23722310,"Apr 17, 2009 - Aug 6, 2009",1.7,3255
tt1160368,PG-13,"Action, Crime, Thriller",280.0,12 Rounds,5329240,"Mar 27, 2009 - Jun 11, 2009",1.8,2331
tt2334873,PG-13,Drama,524.0,Blue Jasmine,612064,"Mar 27, 2009 - Jun 11, 2009",1.6333333333333333,1283
tt1029120,PG,"Comedy, Drama",139.0,Henry Poole Is Here,805219,"Aug 15, 2008 - Oct 23, 2008",1.65,527
tt0107688,PG,"Animation, Family, Fantasy, Musical",70.0,The Nightmare Before Christmas,398411,"Oct 24, 2008 - Nov 25, 2008",1.2666666666666666,284
tt0427998,R,Comedy,286.0,The Grand,26334,"Mar 21, 2008 - May 4, 2008",1.7333333333333334,14
tt1355630,PG-13,"Drama, Fantasy, Music, Romance, Sci, Fi",132.0,If I Stay,15679190,"Aug 22, 2014 - Nov 6, 2014",1.7833333333333332,3157
tt3554418,na,"Comedy, Romance",104.0,Khoobsurat,345085,"Sep 19, 2014 - Oct 5, 2014",2.1666666666666665,61
tt0092099,na,"Action, Drama",327.0,Top Gun,1965737,"Feb 8, 2013 - Feb 21, 2013",1.8333333333333335,300
tt0985699,PG-13,"Drama, History, Thriller, War",372.0,Valkyrie,21027007,"Dec 25, 2008 - Apr 16, 2009",2.0166666666666666,2838
tt0838221,R,"Adventure, Comedy, Drama",460.0,The Darjeeling Limited,134938,"Dec 25, 2008 - Apr 16, 2009",1.5166666666666666,698
tt1798188,PG,"Animation, Drama, Family, Romance",292.0,From Up on Poppy Hill,57585,"Mar 15, 2013 - Jun 20, 2013",1.5166666666666666,49
tt2278388,R,"Adventure, Comedy, Crime",665.0,The Grand Budapest Hotel,811166,"Mar 15, 2013 - Jun 20, 2013",1.65,1467
tt0472160,PG,"Comedy, Fantasy, Romance",307.0,Penelope,3802144,"Feb 29, 2008 - Jun 5, 2008",1.7333333333333334,1207
tt1204977,PG-13,"Horror, Mystery, Thriller",70.0,Ouija,19875995,"Oct 24, 2014 - Dec 18, 2014",1.4833333333333334,2899
tt2537176,R,"Horror, Thriller",103.0,I Spit on Your Grave 2,441,"Sep 20, 2013 - Sep 26, 2013",1.7666666666666666,1
tt0844471,PG,"Adventure, Animation, Comedy, Family, Fantasy, Sci, Fi",470.0,Cloudy with a Chance of Meatballs,30304648,"Sep 18, 2009 - Jan 28, 2010",1.5,3119
tt1826590,R,"Comedy, Romance",321.0,About Last Night,25649011,"Feb 14, 2014 - Apr 27, 2014",1.6666666666666665,2253
tt1114677,na,"Comedy, Drama, Family, Music, Romance",266.0,Hannah Montana: The Movie,32324487,"Apr 10, 2009 - Aug 13, 2009",1.7,3231
tt1798709,R,"Drama, Romance, Sci, Fi",379.0,Her,260382,"Apr 10, 2009 - Aug 13, 2009",2.1,1729
tt1418377,PG-13,"Action, Fantasy, Sci, Fi",342.0,"I, Frankenstein",8610441,"Jan 24, 2014 - Mar 20, 2014",1.5333333333333332,2753
tt1911658,PG,"Adventure, Animation, Comedy, Family, Sci, Fi",401.0,Penguins of Madagascar,25447444,"Nov 26, 2014 - May 7, 2015",1.5333333333333332,3775
tt1008023,PG,Drama,111.0,Proud American,135000,"Sep 12, 2008 - Sep 21, 2008",1.9166666666666665,750
tt1100119,PG,"Comedy, Family, Fantasy",140.0,Shorts,6410339,"Aug 21, 2009 - Dec 17, 2009",1.4833333333333334,3105
tt1126590,PG-13,"Biography, Crime, Drama, Romance",372.0,Big Eyes,3001738,"Dec 25, 2014 - Mar 26, 2015",1.7666666666666666,1408
tt1185834,PG,"Action, Adventure, Animation, Family, Fantasy, Sci, Fi",140.0,Star Wars: The Clone Wars,14611273,"Aug 15, 2008 - Nov 13, 2008",1.6333333333333333,3452
tt1127884,G,"Documentary, Music",335.0,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,31117834,"Feb 1, 2008 - May 15, 2008",1.2333333333333334,687
tt0451079,na,"Adventure, Animation, Comedy, Family, Fantasy",293.0,Horton Hears a Who!,45012998,"Mar 14, 2008 - Sep 4, 2008",1.4333333333333333,3961
tt1559547,PG-13,"Drama, Fantasy, Romance",321.0,Beautiful Creatures,7582595,"Feb 14, 2013 - Apr 11, 2013",2.066666666666667,2950
tt0412536,PG-13,"Drama, Romance",160.0,Brideshead Revisited,339616,"Jul 25, 2008 - Sep 25, 2008",2.216666666666667,501
tt1698648,PG-13,Comedy,166.0,Girl Most Likely,694447,"Jul 19, 2013 - Sep 12, 2013",1.7166666666666668,351
tt2361110,na,"Comedy, Drama",223.0,Grand d茅part,339,"May 23, 2014 - May 29, 2014",1.4333333333333333,1
tt0057202,na,Documentary,936.0,Le joli mai,10662,"Sep 13, 2013 - Jun 22, 2018",2.75,3
tt1046163,R,"Comedy, Romance",104.0,My Best Friend's Girl,8265357,"Sep 19, 2008 - Oct 23, 2008",1.6833333333333333,2636
tt2017038,PG-13,"Action, Adventure, Drama",440.0,All Is Lost,93583,"Oct 18, 2013 - Feb 27, 2014",1.7666666666666666,483
tt0211933,R,"Crime, Drama, Mystery, Thriller",398.0,Awake,5856872,"Nov 30, 2007 - Mar 6, 2008",1.4,2023
tt0423977,R,"Comedy, Drama, Romance",314.0,Charlie Bartlett,1836256,"Feb 22, 2008 - May 1, 2008",1.6166666666666667,1122
tt2387559,PG-13,"Comedy, Drama",405.0,Delivery Man,7944977,"Nov 22, 2013 - Mar 20, 2014",1.75,3036
tt0772168,PG-13,"Drama, War",391.0,Grace Is Gone,13880,"Dec 7, 2007 - Feb 7, 2008",1.4166666666666667,7
tt1528071,R,"Crime, Drama, Fantasy, Horror, Mystery, Thriller",63.0,Horns,107544,"Oct 31, 2014 - Nov 30, 2014",2,103
tt1198138,PG-13,"Drama, Romance, Thriller",252.0,Obsessed,28612730,"Apr 24, 2009 - Jun 14, 2009",1.8,2634
tt2203939,PG-13,"Comedy, Romance",251.0,The Other Woman,24763752,"Apr 25, 2014 - Aug 14, 2014",1.8166666666666667,3306
tt0976051,R,"Drama, Romance",387.0,The Reader,168051,"Apr 25, 2014 - Aug 14, 2014",2.066666666666667,1203
tt1979320,R,"Biography, Drama, Sport",105.0,Rush,187289,"Apr 25, 2014 - Aug 14, 2014",2.05,2308
tt1985966,PG,"Adventure, Animation, Comedy, Family, Fantasy, Sci, Fi",461.0,Cloudy with a Chance of Meatballs 2,34017930,"Sep 27, 2013 - Mar 16, 2014",1.5833333333333335,4001
tt0783515,R,Drama,280.0,The Education of Charlie Banks,8538,"Mar 27, 2009 - Apr 9, 2009",1.6666666666666665,3
tt0480242,PG-13,"Comedy, Drama, Romance",433.0,Dan in Real Life,11809445,"Oct 26, 2007 - Feb 10, 2008",1.6333333333333333,1941
tt2170439,R,"Comedy, Crime",401.0,Horrible Bosses 2,15457418,"Nov 26, 2014 - Feb 19, 2015",1.8,3400
tt0411475,R,"Action, Drama, Thriller",146.0,Hell Ride,100164,"Aug 8, 2008 - Aug 21, 2008",1.4,82
tt2788710,R,"Action, Adventure, Comedy",372.0,The Interview,1794666,"Dec 25, 2014 - Jan 25, 2015",1.8666666666666667,581
tt0981227,PG-13,"Comedy, Drama, Music, Romance",91.0,Nick and Norah's Infinite Playlist,11311751,"Oct 3, 2008 - Nov 16, 2008",1.5,2421
tt1124039,PG-13,"Action, Crime, Mystery, Thriller",308.0,Echelon Conspiracy,500154,"Feb 27, 2009 - Mar 5, 2009",1.75,400
tt0467200,PG-13,"Biography, Drama, History, Romance",307.0,The Other Boleyn Girl,8203061,"Feb 29, 2008 - Apr 20, 2008",1.9166666666666665,1212
tt1041829,PG-13,"Comedy, Drama, Romance",196.0,The Proposal,33627598,"Jun 19, 2009 - Nov 5, 2009",1.8,3158
tt1621039,PG,"Adventure, Animation, Comedy, Family, Sci, Fi",426.0,Free Birds,15805237,"Nov 1, 2013 - Mar 20, 2014",1.5166666666666666,3736
tt0837562,PG,"Animation, Comedy, Family, Fantasy, Horror",460.0,Hotel Transylvania,42522194,"Sep 28, 2012 - Feb 28, 2013",1.5166666666666666,3375
tt1099212,PG-13,"Drama, Fantasy, Romance",413.0,Twilight,69637740,"Nov 21, 2008 - Apr 2, 2009",2.033333333333333,3649
tt2183034,PG,"Adventure, Family, Sci, Fi",183.0,Earth to Echo,8364658,"Jul 2, 2014 - Oct 30, 2014",1.5166666666666666,3230
tt2180411,PG,"Adventure, Comedy, Drama, Fantasy, Musical",372.0,Into the Woods,31051923,"Dec 25, 2014 - Apr 16, 2015",2.0833333333333335,2833
tt0063152,na,"Drama, Sci, Fi",686.0,"Je t'aime, je t'aime",12869,"Feb 14, 2014",1.5666666666666667,2
tt3612616,R,Drama,469.0,Mommy,473882,"Sep 19, 2014 - Mar 19, 2015",2.3166666666666664,83
tt2366450,PG-13,Documentary,236.0,Stories We Tell,27053,"May 10, 2013 - Oct 10, 2013",1.8,70
tt2014351,na,Documentary,70.0,Spinning Plates,20717,"Oct 25, 2013 - Dec 19, 2013",1.55,6
tt1932718,R,"Comedy, Drama, Romance",103.0,Thanks for Sharing,536591,"Sep 20, 2013 - Oct 31, 2013",1.8666666666666667,269
tt0457355,PG-13,"Action, Drama, Sport",449.0,From Mexico with Love,334340,"Oct 9, 2009 - Jan 14, 2010",1.6,279
tt2349460,PG,"Drama, Music",91.0,Grace Unplugged,998145,"Oct 4, 2013 - Dec 5, 2013",1.7,511
tt3014666,PG,Comedy,237.0,Moms' Night Out,4311083,"May 9, 2014 - Jul 13, 2014",1.6333333333333333,1046
tt1301130,PG-13,"Documentary, History, Music",448.0,Call + Response,41346,"Oct 10, 2008",1.4333333333333333,17
tt0831887,PG-13,"Action, Crime, Fantasy, Thriller",372.0,The Spirit,6463278,"Dec 25, 2008 - Jan 22, 2008",1.7166666666666668,2509
tt1823664,PG,"Comedy, Drama, Family, Musical",378.0,Annie,15861939,"Dec 19, 2014 - Mar 15, 2015",1.9666666666666668,3197
tt1176740,R,"Comedy, Drama, Romance",210.0,Away We Go,130411,"Jun 5, 2009 - Aug 20, 2009",1.6333333333333333,506
tt1192620,PG,"Adventure, Drama, Family",203.0,Call of the Wild,10713,"Jun 12, 2009 - Jun 30, 2009",1.4666666666666668,14
tt1430612,PG-13,"Action, Crime, Thriller",251.0,Brick Mansions,9516855,"Apr 25, 2014 - Jul 3, 2014",1.5,2647
tt1119646,R,Comedy,217.0,The Hangover,44979319,"Jun 5, 2009 - Dec 17, 2009",1.6666666666666665,3545
tt1490017,PG,"Action, Adventure, Animation, Comedy, Family, Fantasy",328.0,The Lego Movie,69050279,"Feb 7, 2014 - Sep 4, 2014",1.6666666666666665,3890
tt1114680,PG-13,Drama,421.0,That Evening Sun,7330,"Nov 6, 2009 - May 13, 2010",1.8166666666666667,10
tt3179568,R,"Comedy, Drama",92.0,"Men, Women & Children",48024,"Nov 6, 2009 - May 13, 2010",1.9833333333333334,608
tt1631867,PG-13,"Action, Sci, Fi",209.0,Edge of Tomorrow,28760246,"Jun 6, 2014 - Sep 11, 2014",1.8833333333333333,3505
tt2234003,R,Drama,153.0,Calvary,74149,"Aug 1, 2014 - Oct 16, 2014",1.7,322
tt2200144,na,Comedy,328.0,Demi-soeur,634,"Feb 7, 2014 - Feb 13, 2014",1.5,1
tt1951261,R,Comedy,223.0,The Hangover Part III,41671198,"May 23, 2013 - Aug 15, 2013",1.6666666666666665,3565
tt1176244,PG-13,Documentary,289.0,Valentino: The Last Emperor,21762,"Mar 18, 2009 - Aug 30, 2009",1.6,38
tt2277150,na,"Biography, Documentary, Western",342.0,Aatsinki: The Story of Arctic Cowboys,2842,"Jan 24, 2014 - Mar 6, 2014",1.4,2
tt1462901,R,"Comedy, Drama",89.0,All Is Bright,4556,"Oct 4, 2013 - Oct 6, 2013",1.7833333333333332,10
tt2234155,PG-13,Comedy,208.0,The Internship,17325307,"Jun 7, 2013 - Sep 12, 2013",1.9833333333333334,3399
tt0044876,na,"Comedy, Drama, Sci, Fi",411.0,The Man in the White Suit,3874,"Nov 16, 2012 - Jan 31, 2013",1.4166666666666667,1
tt0803057,R,Comedy,209.0,The Promotion,30493,"Jun 6, 2008 - Jul 17, 2008",1.4333333333333333,81
tt2458776,na,"Documentary, Family",258.0,Bears,4776267,"Apr 18, 2014 - Jul 17, 2014",1.3,1790
tt1013752,PG-13,"Action, Crime, Thriller",273.0,Fast & Furious,70950500,"Apr 3, 2009 - Jul 2, 2009",1.7833333333333332,3674
tt0974613,R,"Drama, Mystery, Thriller",112.0,The Other Man,51909,"Sep 11, 2009 - Oct 22, 2009",1.4666666666666668,11
tt1408253,PG-13,"Action, Comedy, Crime",349.0,Ride Along,41516170,"Jan 17, 2014 - Apr 17, 2014",1.65,2867
tt0122718,PG-13,"Action, Adventure, Comedy, Family, Sci, Fi",182.0,Small Soldiers,14047592,"Jul 10, 1998 - Nov 19, 1998",1.8,2613
tt1277737,R,Drama,196.0,The Stoning of Soraya M.,115053,"Jun 26, 2009 - Nov 26, 2009",1.9,34
tt1876330,na,Drama,208.0,Hello Herman,5985,"Jun 7, 2013 - Jun 13, 2013",1.5,15
tt1019449,na,Drama,140.0,The Rise and Fall of Miss Thang,na,"Aug 14, 2008 - Aug 20, 2008",1.5,1
tt1588173,PG-13,"Comedy, Horror, Romance",334.0,Warm Bodies,20353967,"Feb 1, 2013 - May 9, 2013",1.6333333333333333,3009
tt3005242,PG,"Biography, Comedy, Drama, Romance",125.0,Cantinflas,2661253,"Aug 29, 2014 - Oct 16, 2014",1.7,429
tt2404555,PG-13,Drama,187.0,Copperhead,55625,"Jun 28, 2013 - Aug 11, 2013",2,59
tt1073498,PG-13,Comedy,342.0,Meet the Spartans,18505530,"Jan 25, 2008 - May 1, 2008",1.4333333333333333,2643
tt0054389,na,"Crime, Drama, Thriller",118.0,Shoot the Piano Player,10466,"Sep 5, 2008 - Sep 11, 2008",1.35,1
